Condition,timestamp,SubjectID,GameObjectName,viewID,Hand,isStudy,PosX,PosY,PosZ,RotX,RotY,RotZ
0,1561732980978,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732980984,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981029,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981030,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981041,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981041,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981050,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981050,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981056,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981056,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981066,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981066,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981078,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981078,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981088,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981089,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981100,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981100,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981111,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981111,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981121,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981122,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981133,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981133,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981144,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981144,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981155,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981155,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981166,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981167,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981177,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981178,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981189,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981189,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981200,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981200,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981212,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981212,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981223,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981223,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981233,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981233,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981245,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981245,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981256,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732981256,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732981267,0,R_Palm,1004,Right,False,0,0,0,0,0,0
