Condition,timestamp,SubjectID,GameObjectName,viewID,Hand,isStudy,PosX,PosY,PosZ,RotX,RotY,RotZ
0,1561728688949,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728688957,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689005,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689005,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689014,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689015,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689026,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689026,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689035,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689035,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689047,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689047,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689058,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689058,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689069,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689070,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689092,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689092,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689114,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689114,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689141,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689141,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689159,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689159,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689183,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689183,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689206,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689206,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689226,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689226,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689248,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689248,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689270,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689271,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689293,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689293,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689318,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689318,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689337,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689338,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689359,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689359,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689382,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689382,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689404,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689404,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689427,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689427,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689449,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689449,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689471,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689471,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689493,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689494,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689515,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689516,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689539,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689539,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689560,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689561,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689582,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689582,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689606,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689606,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689628,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689628,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728689669,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728689669,0,L_Palm,1028,Left,False,0,0,0,0,0,0
