Condition,timestamp,SubjectID,GameObjectName,viewID,Hand,isStudy,PosX,PosY,PosZ,RotX,RotY,RotZ
0,1561727931504,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931509,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931545,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931546,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931554,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931554,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931560,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931560,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931570,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931570,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931581,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931582,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931593,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931593,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931603,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931604,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931627,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931628,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931650,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931650,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931671,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931671,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931694,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931694,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931717,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931717,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931738,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931738,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931762,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931762,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931783,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931784,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931805,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931805,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931827,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931828,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931850,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931850,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931872,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931872,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931895,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931895,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561727931917,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561727931917,0,L_Palm,1028,Left,False,0,0,0,0,0,0
