Condition;timestamp;SubjectID;GameObjectName;viewID;Hand;isStudy;PosX;PosY;PosZ;RotX;RotY;RotZ
0;1561737641257;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641264;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641309;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641310;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641317;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641317;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641327;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641328;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641337;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641337;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641348;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641348;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641359;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641359;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641382;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641382;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641404;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641404;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641426;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641426;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641448;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641448;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641470;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641470;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641494;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641494;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641515;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641516;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641538;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641538;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641560;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641560;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641582;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641582;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641605;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641605;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641626;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641627;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641649;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641649;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641672;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641672;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641694;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641694;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641718;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641719;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641739;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641739;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641761;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641761;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641784;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641784;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641806;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641807;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641828;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641828;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641851;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641851;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641874;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641874;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641895;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641896;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641919;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641919;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641940;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641940;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641962;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641963;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737641985;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737641985;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642007;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642007;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642029;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642029;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642052;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642052;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642074;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642074;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642096;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642096;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642107;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642107;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642119;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642119;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642129;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642129;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642140;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642141;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642151;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642151;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642163;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642163;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642174;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642175;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642185;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642185;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642196;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642196;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642209;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642209;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642220;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642220;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642230;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642230;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642241;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642241;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642252;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642252;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642263;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642263;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642275;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642275;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642286;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642286;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642297;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642298;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642308;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642308;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642319;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642319;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642331;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642331;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642342;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642343;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642353;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642354;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642366;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642366;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642379;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642380;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642390;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642391;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642403;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642403;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642417;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642417;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642425;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642425;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642437;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642437;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642447;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642447;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642458;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561737642459;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561737642469;0;R_Palm;1004;Right;False;0;0;0;0;0;0
