Condition;timestamp;SubjectID;GameObjectName;viewID;Hand;isStudy;PosX;PosY;PosZ;RotX;RotY;RotZ
0;1561734104642;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104647;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104685;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104685;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104693;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104694;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104699;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104699;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104703;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104704;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104714;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104714;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104725;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104725;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104736;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104737;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104759;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104759;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104783;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104783;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104805;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104805;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104827;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104827;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104849;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104849;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104871;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104871;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104894;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104894;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104916;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104916;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104938;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104939;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104961;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104961;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734104984;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734104985;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105006;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105006;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105029;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105029;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105051;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105051;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105073;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105073;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105095;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105095;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105117;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105117;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105140;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105141;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105162;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105163;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105184;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105185;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105207;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105207;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105229;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105229;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105251;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105251;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105274;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105274;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105296;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105296;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105318;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105318;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105341;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105341;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105363;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105363;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105386;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105386;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105408;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105408;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105431;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105431;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105454;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105454;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105476;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105476;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105486;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105486;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105498;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105498;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105509;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105509;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105520;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105521;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105532;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105532;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105543;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105543;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105554;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105554;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105565;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105565;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105577;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105577;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105587;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105587;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105598;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105599;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105610;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105610;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105621;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105621;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105632;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105632;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105644;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105644;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105654;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105654;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105665;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105665;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105676;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105676;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105687;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105687;0;L_Palm;1028;Left;False;0;0;0;0;0;0
0;1561734105699;0;R_Palm;1004;Right;False;0;0;0;0;0;0
0;1561734105699;0;L_Palm;1028;Left;False;0;0;0;0;0;0
