Condition,timestamp,SubjectID,GameObjectName,viewID,Hand,isStudy,PosX,PosY,PosZ,RotX,RotY,RotZ
0,1561727808675,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727808676,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727808713,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727808713,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727809968,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727809969,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810004,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727810005,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810026,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727810026,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810033,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727810034,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810041,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727810042,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810051,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727810052,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810062,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727810062,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810073,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727810074,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810085,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727810086,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810095,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727810096,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810107,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727810108,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810118,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727810119,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810129,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727810130,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810140,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727810141,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810154,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727810155,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810162,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727810163,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810176,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727810176,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810185,0,R_Palm,-997,Right,False,0,0,0,0,0,0
0,1561727810186,0,L_Palm,-973,Left,False,0,0,0,0,0,0
0,1561727810195,0,R_Palm,-997,Right,False,0,0,0,0,0,0
