Condition,timestamp,SubjectID,GameObjectName,viewID,Hand,isStudy,PosX,PosY,PosZ,RotX,RotY,RotZ
0,1561728978076,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978082,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978126,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978126,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978137,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978137,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978146,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978146,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978152,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978153,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978161,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978161,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978174,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978174,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978185,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978185,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978195,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978195,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978206,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978206,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978218,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978219,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978229,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978229,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978240,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978240,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978251,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978251,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978262,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978263,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978273,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978273,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978284,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978284,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978295,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978295,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978307,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978307,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561728978318,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561728978318,0,L_Palm,1028,Left,False,0,0,0,0,0,0
