Condition,timestamp,SubjectID,GameObjectName,viewID,Hand,isStudy,PosX,PosY,PosZ,RotX,RotY,RotZ
0,1561732372032,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372039,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372081,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372082,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372090,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372090,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372101,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372102,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372113,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372113,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372125,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372125,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372137,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372137,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372160,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372160,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372181,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372182,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372206,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372206,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372225,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372225,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372247,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372248,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372270,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372270,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372294,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372294,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372314,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372315,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372338,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372338,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372359,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372359,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372382,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372382,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372404,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372405,0,L_Palm,1028,Left,False,0,0,0,0,0,0
0,1561732372426,0,R_Palm,1004,Right,False,0,0,0,0,0,0
0,1561732372426,0,L_Palm,1028,Left,False,0,0,0,0,0,0
